ExtensionSimpleMultimedia:identifier,ExtensionSimpleMultimedia:rightsHolder,ExtensionSimpleMultimedia:license,occurrenceID,type,identifier,rightsHolder,publisher,license,datasetID
" <a href=""https://resolver.libis.be/FL17306714/stream"" target=""_url_details"">https://resolver.libis.be/FL17306714/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000082,StillImage," <a href=""https://resolver.libis.be/FL17306714/stream"" target=""_url_details"">https://resolver.libis.be/FL17306714/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17306715/stream"" target=""_url_details"">https://resolver.libis.be/FL17306715/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000082,StillImage," <a href=""https://resolver.libis.be/FL17306715/stream"" target=""_url_details"">https://resolver.libis.be/FL17306715/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17306728/stream"" target=""_url_details"">https://resolver.libis.be/FL17306728/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000083,StillImage,"<a href=""https://resolver.libis.be/FL17306728/stream"" target=""_url_details"">https://resolver.libis.be/FL17306728/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17306729/stream"" target=""_url_details"">https://resolver.libis.be/FL17306729/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000083,StillImage," <a href=""https://resolver.libis.be/FL17306729/stream"" target=""_url_details"">https://resolver.libis.be/FL17306729/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17306730/stream"" target=""_url_details"">https://resolver.libis.be/FL17306730/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000083,StillImage," <a href=""https://resolver.libis.be/FL17306730/stream"" target=""_url_details"">https://resolver.libis.be/FL17306730/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17902152/stream"" target=""_url_details"">https://resolver.libis.be/FL17902152/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000084,StillImage,"<a href=""https://resolver.libis.be/FL17902152/stream"" target=""_url_details"">https://resolver.libis.be/FL17902152/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17902132/stream"" target=""_url_details"">https://resolver.libis.be/FL17902132/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000084,StillImage," <a href=""https://resolver.libis.be/FL17902132/stream"" target=""_url_details"">https://resolver.libis.be/FL17902132/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17902153/stream"" target=""_url_details"">https://resolver.libis.be/FL17902153/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000084,StillImage," <a href=""https://resolver.libis.be/FL17902153/stream"" target=""_url_details"">https://resolver.libis.be/FL17902153/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17902133/stream"" target=""_url_details"">https://resolver.libis.be/FL17902133/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000084,StillImage," <a href=""https://resolver.libis.be/FL17902133/stream"" target=""_url_details"">https://resolver.libis.be/FL17902133/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17306759/stream"" target=""_url_details"">https://resolver.libis.be/FL17306759/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000085,StillImage,"<a href=""https://resolver.libis.be/FL17306759/stream"" target=""_url_details"">https://resolver.libis.be/FL17306759/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17306760/stream"" target=""_url_details"">https://resolver.libis.be/FL17306760/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000085,StillImage," <a href=""https://resolver.libis.be/FL17306760/stream"" target=""_url_details"">https://resolver.libis.be/FL17306760/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17981826/stream"" target=""_url_details"">https://resolver.libis.be/FL17981826/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000086,StillImage,"<a href=""https://resolver.libis.be/FL17981826/stream"" target=""_url_details"">https://resolver.libis.be/FL17981826/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17981827/stream"" target=""_url_details"">https://resolver.libis.be/FL17981827/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000086,StillImage," <a href=""https://resolver.libis.be/FL17981827/stream"" target=""_url_details"">https://resolver.libis.be/FL17981827/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17306771/stream"" target=""_url_details"">https://resolver.libis.be/FL17306771/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000087,StillImage,"<a href=""https://resolver.libis.be/FL17306771/stream"" target=""_url_details"">https://resolver.libis.be/FL17306771/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17306772/stream"" target=""_url_details"">https://resolver.libis.be/FL17306772/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000087,StillImage," <a href=""https://resolver.libis.be/FL17306772/stream"" target=""_url_details"">https://resolver.libis.be/FL17306772/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17902147/stream"" target=""_url_details"">https://resolver.libis.be/FL17902147/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000088,StillImage,"<a href=""https://resolver.libis.be/FL17902147/stream"" target=""_url_details"">https://resolver.libis.be/FL17902147/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17902148/stream"" target=""_url_details"">https://resolver.libis.be/FL17902148/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000088,StillImage," <a href=""https://resolver.libis.be/FL17902148/stream"" target=""_url_details"">https://resolver.libis.be/FL17902148/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17306798/stream"" target=""_url_details"">https://resolver.libis.be/FL17306798/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000089,StillImage,"<a href=""https://resolver.libis.be/FL17306798/stream"" target=""_url_details"">https://resolver.libis.be/FL17306798/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17306799/stream"" target=""_url_details"">https://resolver.libis.be/FL17306799/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000089,StillImage," <a href=""https://resolver.libis.be/FL17306799/stream"" target=""_url_details"">https://resolver.libis.be/FL17306799/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213656/stream"" target=""_url_details"">https://resolver.libis.be/FL17213656/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000090,StillImage,"<a href=""https://resolver.libis.be/FL17213656/stream"" target=""_url_details"">https://resolver.libis.be/FL17213656/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213657/stream"" target=""_url_details"">https://resolver.libis.be/FL17213657/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000090,StillImage," <a href=""https://resolver.libis.be/FL17213657/stream"" target=""_url_details"">https://resolver.libis.be/FL17213657/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213668/stream"" target=""_url_details"">https://resolver.libis.be/FL17213668/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000091,StillImage,"<a href=""https://resolver.libis.be/FL17213668/stream"" target=""_url_details"">https://resolver.libis.be/FL17213668/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213669/stream"" target=""_url_details"">https://resolver.libis.be/FL17213669/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000091,StillImage," <a href=""https://resolver.libis.be/FL17213669/stream"" target=""_url_details"">https://resolver.libis.be/FL17213669/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213680/stream"" target=""_url_details"">https://resolver.libis.be/FL17213680/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000092,StillImage,"<a href=""https://resolver.libis.be/FL17213680/stream"" target=""_url_details"">https://resolver.libis.be/FL17213680/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213681/stream"" target=""_url_details"">https://resolver.libis.be/FL17213681/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000092,StillImage," <a href=""https://resolver.libis.be/FL17213681/stream"" target=""_url_details"">https://resolver.libis.be/FL17213681/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213692/stream"" target=""_url_details"">https://resolver.libis.be/FL17213692/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000093,StillImage,"<a href=""https://resolver.libis.be/FL17213692/stream"" target=""_url_details"">https://resolver.libis.be/FL17213692/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213693/stream"" target=""_url_details"">https://resolver.libis.be/FL17213693/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000093,StillImage," <a href=""https://resolver.libis.be/FL17213693/stream"" target=""_url_details"">https://resolver.libis.be/FL17213693/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213706/stream"" target=""_url_details"">https://resolver.libis.be/FL17213706/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000094,StillImage,"<a href=""https://resolver.libis.be/FL17213706/stream"" target=""_url_details"">https://resolver.libis.be/FL17213706/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213707/stream"" target=""_url_details"">https://resolver.libis.be/FL17213707/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000094,StillImage," <a href=""https://resolver.libis.be/FL17213707/stream"" target=""_url_details"">https://resolver.libis.be/FL17213707/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213708/stream"" target=""_url_details"">https://resolver.libis.be/FL17213708/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000094,StillImage," <a href=""https://resolver.libis.be/FL17213708/stream"" target=""_url_details"">https://resolver.libis.be/FL17213708/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213719/stream"" target=""_url_details"">https://resolver.libis.be/FL17213719/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000095,StillImage,"<a href=""https://resolver.libis.be/FL17213719/stream"" target=""_url_details"">https://resolver.libis.be/FL17213719/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213720/stream"" target=""_url_details"">https://resolver.libis.be/FL17213720/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000095,StillImage," <a href=""https://resolver.libis.be/FL17213720/stream"" target=""_url_details"">https://resolver.libis.be/FL17213720/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213731/stream"" target=""_url_details"">https://resolver.libis.be/FL17213731/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000096,StillImage,"<a href=""https://resolver.libis.be/FL17213731/stream"" target=""_url_details"">https://resolver.libis.be/FL17213731/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213732/stream"" target=""_url_details"">https://resolver.libis.be/FL17213732/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000096,StillImage," <a href=""https://resolver.libis.be/FL17213732/stream"" target=""_url_details"">https://resolver.libis.be/FL17213732/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213743/stream"" target=""_url_details"">https://resolver.libis.be/FL17213743/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000097,StillImage,"<a href=""https://resolver.libis.be/FL17213743/stream"" target=""_url_details"">https://resolver.libis.be/FL17213743/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213744/stream"" target=""_url_details"">https://resolver.libis.be/FL17213744/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000097,StillImage," <a href=""https://resolver.libis.be/FL17213744/stream"" target=""_url_details"">https://resolver.libis.be/FL17213744/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213755/stream"" target=""_url_details"">https://resolver.libis.be/FL17213755/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000098,StillImage,"<a href=""https://resolver.libis.be/FL17213755/stream"" target=""_url_details"">https://resolver.libis.be/FL17213755/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213756/stream"" target=""_url_details"">https://resolver.libis.be/FL17213756/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000098,StillImage," <a href=""https://resolver.libis.be/FL17213756/stream"" target=""_url_details"">https://resolver.libis.be/FL17213756/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213767/stream"" target=""_url_details"">https://resolver.libis.be/FL17213767/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000099,StillImage,"<a href=""https://resolver.libis.be/FL17213767/stream"" target=""_url_details"">https://resolver.libis.be/FL17213767/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213768/stream"" target=""_url_details"">https://resolver.libis.be/FL17213768/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000099,StillImage," <a href=""https://resolver.libis.be/FL17213768/stream"" target=""_url_details"">https://resolver.libis.be/FL17213768/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213779/stream"" target=""_url_details"">https://resolver.libis.be/FL17213779/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000100,StillImage,"<a href=""https://resolver.libis.be/FL17213779/stream"" target=""_url_details"">https://resolver.libis.be/FL17213779/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213780/stream"" target=""_url_details"">https://resolver.libis.be/FL17213780/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000100,StillImage," <a href=""https://resolver.libis.be/FL17213780/stream"" target=""_url_details"">https://resolver.libis.be/FL17213780/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213791/stream"" target=""_url_details"">https://resolver.libis.be/FL17213791/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000101,StillImage,"<a href=""https://resolver.libis.be/FL17213791/stream"" target=""_url_details"">https://resolver.libis.be/FL17213791/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213792/stream"" target=""_url_details"">https://resolver.libis.be/FL17213792/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000101,StillImage," <a href=""https://resolver.libis.be/FL17213792/stream"" target=""_url_details"">https://resolver.libis.be/FL17213792/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213803/stream"" target=""_url_details"">https://resolver.libis.be/FL17213803/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000102,StillImage,"<a href=""https://resolver.libis.be/FL17213803/stream"" target=""_url_details"">https://resolver.libis.be/FL17213803/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213804/stream"" target=""_url_details"">https://resolver.libis.be/FL17213804/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000102,StillImage," <a href=""https://resolver.libis.be/FL17213804/stream"" target=""_url_details"">https://resolver.libis.be/FL17213804/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213815/stream"" target=""_url_details"">https://resolver.libis.be/FL17213815/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000103,StillImage,"<a href=""https://resolver.libis.be/FL17213815/stream"" target=""_url_details"">https://resolver.libis.be/FL17213815/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213816/stream"" target=""_url_details"">https://resolver.libis.be/FL17213816/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000103,StillImage," <a href=""https://resolver.libis.be/FL17213816/stream"" target=""_url_details"">https://resolver.libis.be/FL17213816/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213829/stream"" target=""_url_details"">https://resolver.libis.be/FL17213829/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000104,StillImage,"<a href=""https://resolver.libis.be/FL17213829/stream"" target=""_url_details"">https://resolver.libis.be/FL17213829/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213830/stream"" target=""_url_details"">https://resolver.libis.be/FL17213830/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000104,StillImage," <a href=""https://resolver.libis.be/FL17213830/stream"" target=""_url_details"">https://resolver.libis.be/FL17213830/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213831/stream"" target=""_url_details"">https://resolver.libis.be/FL17213831/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000104,StillImage," <a href=""https://resolver.libis.be/FL17213831/stream"" target=""_url_details"">https://resolver.libis.be/FL17213831/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213842/stream"" target=""_url_details"">https://resolver.libis.be/FL17213842/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000105,StillImage,"<a href=""https://resolver.libis.be/FL17213842/stream"" target=""_url_details"">https://resolver.libis.be/FL17213842/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213843/stream"" target=""_url_details"">https://resolver.libis.be/FL17213843/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000105,StillImage," <a href=""https://resolver.libis.be/FL17213843/stream"" target=""_url_details"">https://resolver.libis.be/FL17213843/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213854/stream"" target=""_url_details"">https://resolver.libis.be/FL17213854/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000106,StillImage,"<a href=""https://resolver.libis.be/FL17213854/stream"" target=""_url_details"">https://resolver.libis.be/FL17213854/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17213855/stream"" target=""_url_details"">https://resolver.libis.be/FL17213855/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000106,StillImage," <a href=""https://resolver.libis.be/FL17213855/stream"" target=""_url_details"">https://resolver.libis.be/FL17213855/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17213866/stream"" target=""_url_details"">https://resolver.libis.be/FL17213866/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000107,StillImage,"<a href=""https://resolver.libis.be/FL17213866/stream"" target=""_url_details"">https://resolver.libis.be/FL17213866/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
